,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,itp,transfer_taxes,insurance,ibi,community,maintenance,ext_costs,exp_income,group,percentile
226,175000,Casa o chalet,"Casa o chalet con terraza en Bogotá, Calabardina",968 910 163,Calabardina,Aguilas,22,/es/comprar/vivienda/aguilas/parking-terraza/164128769/d?from=list,4,2,120,No,0,No,No,No,No,No,No,67,14000.0,15487.5,250.0,875.0,85.4,275.0,123.7833333333,0.0,1/1,14.2857142857
227,275000,Piso,"Piso con ascensor en Plaza el Solar, Casco Viejo - Muelle",944 686 214,Casco Viejo - Muelle,Portugalete,57,/es/comprar/vivienda/portugalete/calefaccion-ascensor-amueblado-television-internet/165718754/d?from=list,2,2,75,Yes,0,No,No,Yes,No,No,No,773,19250.0,21587.5,137.5,1375.0,150.4,375.0,169.825,1151.1666666667,1/3,50.0
228,490000,Casa o chalet,"Casa o chalet con piscina en El Pradillo, Ceres Golf",927 135 098,Ceres Golf,Caceres Capital,2,/es/comprar/vivienda/caceres-capital/calefaccion-parking-jardin-piscina-no-amueblado/177024982/d?from=list,4,5,333,No,0,No,No,Yes,No,No,Yes,7,39200.0,43365.0,782.5,2450.0,268.65,590.0,340.9291666667,0.0,1/3,76.9230769231
229,179400,Casa o chalet,"Casa o chalet con terraza en Calle Andrés Boix Agulló, La Foia - Daimés - Asprella",966 531 984,La Foia - Daimes - Asprella,Elche / Elx,177,/es/comprar/vivienda/elche-elx/aire-acondicionado-calefaccion-terraza-patio-amueblado-internet/165586680/d?from=list,2,1,80,No,0,No,Yes,Yes,Yes,No,No,773,14352.0,15876.9,150.0,897.0,87.82,279.4,117.8516666667,0.0,1/1,22.2222222222
230,143000,Casa o chalet,Casa o chalet con 1 baño en Dos Hermanas,954 307 172,Dos Hermanas,Sevilla Provincia,0,/es/comprar/vivienda/dos-hermanas/trastero-patio/177937043/d?from=list,2,1,95,No,0,No,No,No,No,No,No,1259,10010.0,11225.5,187.5,715.0,67.8,243.0,101.1083333333,839.3333333333,1/1,20.0
231,109000,Piso,"Piso con 1 baño en Argentina, Cuatro Caminos",942 380 514,Cuatro Caminos,Santander,28,/es/comprar/vivienda/santander/cuatro-caminos/177266311/d?from=list,3,1,77,No,2,No,No,No,No,No,No,4,10900.0,11826.5,142.5,545.0,49.1,209.0,78.8,772.6666666667,1/3,10.7594936709
232,190000,Finca rústica,Finca rústica con piscina en Las Majadas - Las Molinetas - Labradorcico,968 914 196,Las Majadas - Las Molinetas - Labradorcico,Aguilas,187,/es/comprar/vivienda/aguilas/jardin-terraza-piscina-amueblado/163963957/d?from=list,3,2,169,No,0,No,No,No,No,No,No,71,15200.0,16815.0,372.5,950.0,93.65,290.0,142.1791666667,0.0,2/3,71.875
233,275000,Casa adosada,"Casa adosada en Calle París, San Miguel",958 916 347,San Miguel,Armilla,0,/es/comprar/vivienda/armilla/aire-acondicionado-calefaccion-parking-terraza-trastero-patio-amueblado-television-internet/177544557/d?from=list,4,4,206,No,0,No,No,No,No,No,No,771,19250.0,21587.5,465.0,1375.0,140.4,375.0,196.2833333333,1260.0,1/3,94.3396226415
234,179400,Casa o chalet,"Casa o chalet con terraza en Calle Andrés Boix Agulló, La Foia - Daimés - Asprella",966 531 984,La Foia - Daimes - Asprella,Elche / Elx,177,/es/comprar/vivienda/elche-elx/aire-acondicionado-calefaccion-terraza-patio-amueblado-internet/165586680/d?from=list,2,1,80,No,0,No,Yes,Yes,Yes,No,No,773,14352.0,15876.9,150.0,897.0,87.82,279.4,117.8516666667,0.0,1/1,22.2222222222
235,425000,Casa adosada,Casa adosada con piscina en La Cañada,960 968 349,La Canada,Paterna,1,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina-no-amueblado/164483061/d?from=list,5,5,336,No,0,No,Yes,No,No,No,Yes,44,34000.0,37612.5,790.0,2125.0,232.9,525.0,306.075,0.0,3/3,90.6593406593
236,67000,Casa o chalet,Casa o chalet con 2 baños en Ciudad Monumental,927 920 847,Ciudad Monumental,Caceres Capital,1,/es/comprar/vivienda/caceres-capital/patio/176099469/d?from=list,7,2,300,No,0,No,No,No,No,No,No,38,5360.0,5929.5,700.0,335.0,26.0,167.0,102.3333333333,0.0,2/3,18.4210526316
237,204500,Piso,"Piso en Calle General Castaños, Buenavista",944 684 530,Buenavista,Portugalete,4,/es/comprar/vivienda/portugalete/calefaccion-parking-ascensor/177718723/d?from=list,1,1,50,Yes,0,Yes,No,No,No,No,No,765,14315.0,16053.25,125.0,1022.5,111.625,304.5,130.3020833333,1092.5,2/3,78.0487804878
238,119900,Casa adosada,Casa adosada con balcón en Poniente,958 913 792,Poniente,Armilla,52,/es/comprar/vivienda/armilla/aire-acondicionado/176144133/d?from=list,4,2,122,No,0,No,No,No,No,No,No,761,8393.0,9412.15,255.0,599.5,55.095,219.9,94.1245833333,882.0,3/3,68.75
239,204500,Piso,"Piso en Calle General Castaños, Buenavista",944 684 530,Buenavista,Portugalete,4,/es/comprar/vivienda/portugalete/calefaccion-parking-ascensor/177718723/d?from=list,1,1,50,Yes,0,Yes,No,No,No,No,No,765,14315.0,16053.25,125.0,1022.5,111.625,304.5,130.3020833333,1092.5,1/3,78.0487804878
240,95000,Piso,Piso con balcón en Casco Antiguo,968 910 287,Casco Antiguo,Aguilas,23,/es/comprar/vivienda/aguilas/ascensor/176906406/d?from=list,3,2,118,Yes,2,Yes,No,No,No,No,No,7,7600.0,8407.5,245.0,475.0,51.4,195.0,80.5333333333,0.0,3/3,62.8205128205
241,170000,Piso,Piso con ascensor en El Rubial,968 916 684,El Rubial,Aguilas,2,/es/comprar/vivienda/aguilas/parking-ascensor-amueblado-piscina/177508550/d?from=list,3,2,110,No,0,No,No,No,No,No,No,36,13600.0,15045.0,225.0,850.0,82.65,270.0,118.9708333333,0.0,2/2,70.8333333333
242,225000,Piso,Piso con ascensor en La Florida,944 945 632,La Florida,Portugalete,96,/es/comprar/vivienda/portugalete/ascensor/159972142/d?from=list,3,1,90,Yes,4,No,No,No,No,No,No,1325,15750.0,17662.5,175.0,1125.0,122.9,325.0,145.6583333333,1244.1666666667,1/1,66.6666666667
243,275000,Casa adosada,"Casa adosada en Calle París, San Miguel",958 916 347,San Miguel,Armilla,0,/es/comprar/vivienda/armilla/aire-acondicionado-calefaccion-parking-terraza-trastero-patio-amueblado-television-internet/177544557/d?from=list,4,4,206,No,0,No,No,No,No,No,No,771,19250.0,21587.5,465.0,1375.0,140.4,375.0,196.2833333333,1260.0,1/3,94.3396226415
244,95000,Piso,Piso con balcón en Casco Antiguo,968 910 287,Casco Antiguo,Aguilas,23,/es/comprar/vivienda/aguilas/ascensor/176906406/d?from=list,3,2,118,Yes,2,Yes,No,No,No,No,No,7,7600.0,8407.5,245.0,475.0,51.4,195.0,80.5333333333,0.0,1/3,35.9649122807
245,109000,Piso,"Piso con 1 baño en Argentina, Cuatro Caminos",942 380 514,Cuatro Caminos,Santander,28,/es/comprar/vivienda/santander/cuatro-caminos/177266311/d?from=list,3,1,77,No,2,No,No,No,No,No,No,4,10900.0,11826.5,142.5,545.0,49.1,209.0,78.8,772.6666666667,1/3,10.7594936709
246,160000,Casa o chalet,Casa o chalet con terraza en Las Tres Cruces,958 915 691,Las Tres Cruces,Armilla,0,/es/comprar/vivienda/armilla/calefaccion-terraza-trastero/177548695/d?from=list,4,1,217,No,0,No,Yes,Yes,No,No,No,1342,11200.0,12560.0,492.5,800.0,77.15,260.0,135.8041666667,1204.5,1/1,60.0
247,79500,Piso,Piso con ascensor en Nuevo Cáceres,910 306 934,Nuevo Caceres,Caceres Capital,21,/es/comprar/vivienda/caceres-capital/ascensor/176642727/d?from=list,3,2,101,Yes,0,No,No,No,No,No,No,15,6360.0,7035.75,202.5,397.5,42.875,179.5,68.53125,0.0,2/3,60.1063829787
248,78200,Piso,"Piso con 1 baño en Fransena II -fransena, El Hornillo",911 227 139,El Hornillo,Aguilas,0,/es/comprar/vivienda/aguilas/el-hornillo/177351896/d?from=list,2,1,84,No,1,No,No,No,No,No,No,134,6256.0,6920.7,160.0,391.0,32.16,178.2,63.4466666667,0.0,1/1,20.0
249,135000,Piso,"Piso con terraza en Carretera de Ribarroja, El Mercado",960 965 601,El Mercado,Manises,14,/es/comprar/vivienda/manises/aire-acondicionado-terraza-ascensor/162539738/d?from=list,3,2,106,No,0,No,No,No,No,No,No,4,10800.0,11947.5,215.0,675.0,63.4,235.0,99.0333333333,873.6666666667,1/3,33.6956521739
250,204500,Piso,"Piso en Calle General Castaños, Buenavista",944 684 530,Buenavista,Portugalete,4,/es/comprar/vivienda/portugalete/calefaccion-parking-ascensor/177718723/d?from=list,1,1,50,Yes,0,Yes,No,No,No,No,No,765,14315.0,16053.25,125.0,1022.5,111.625,304.5,130.3020833333,1092.5,1/1,66.6666666667
251,109000,Piso,"Piso con 1 baño en Argentina, Cuatro Caminos",942 380 514,Cuatro Caminos,Santander,28,/es/comprar/vivienda/santander/cuatro-caminos/177266311/d?from=list,3,1,77,No,2,No,No,No,No,No,No,4,10900.0,11826.5,142.5,545.0,49.1,209.0,78.8,772.6666666667,1/3,10.7594936709
252,95100,Piso,Piso en Mejostilla,952 146 148,Mejostilla,Caceres Capital,4,/es/comprar/vivienda/caceres-capital/mejostilla/177120360/d?from=list,0,0,89,No,0,No,No,No,No,No,No,21,7608.0,8416.35,172.5,475.5,41.455,195.1,73.7129166667,0.0,1/3,38.8059701493
253,195000,Piso,"Piso con ascensor en C/ María Auxiliadora, Centro",927 137 029,Centro,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-no-amueblado/177656969/d?from=list,3,2,90,Yes,0,No,No,Yes,No,No,No,137,15600.0,17257.5,175.0,975.0,106.4,295.0,129.2833333333,0.0,1/3,56.338028169
254,359000,Piso,"Piso en Grupo el Progreso, Azeta - Abatxolo",944 684 530,Azeta - Abatxolo,Portugalete,7,/es/comprar/vivienda/portugalete/calefaccion-patio-amueblado/177696265/d?from=list,3,2,138,No,0,Yes,No,Yes,No,No,No,767,25130.0,28181.5,295.0,1795.0,186.6,459.0,227.9666666667,1683.6666666667,2/3,100.0
255,78000,Piso,"Piso en Calle Fuente Santa, 17, La Cañada",927 920 589,La Canada,Caceres Capital,56,/es/comprar/vivienda/caceres-capital/terraza-trastero-zona-comunitaria-ascensor-amueblado-parking-television-internet/162810156/d?from=list,3,2,90,No,0,No,No,No,No,No,No,63,6240.0,6903.0,175.0,390.0,32.05,178.0,64.5875,0.0,1/2,71.4285714286
256,275000,Piso,"Piso en C. Pagés del Corro 123 ,  Sevilla Capital",955 938 214,Sevilla Capital,Sevilla Provincia,0,/es/comprar/vivienda/sevilla-capital/aire-acondicionado-calefaccion/177541814/d?from=list,3,2,82,No,2,Yes,No,Yes,No,No,No,752,19250.0,21587.5,155.0,1375.0,140.4,375.0,170.45,982.3333333333,3/3,54.5454545455
257,195000,Piso,"Piso con ascensor en C/ María Auxiliadora, Centro",927 137 029,Centro,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-no-amueblado/177656969/d?from=list,3,2,90,Yes,0,No,No,Yes,No,No,No,137,15600.0,17257.5,175.0,975.0,106.4,295.0,129.2833333333,0.0,1/3,56.9444444444
258,275000,Casa adosada,"Casa adosada en Calle París, San Miguel",958 916 347,San Miguel,Armilla,0,/es/comprar/vivienda/armilla/aire-acondicionado-calefaccion-parking-terraza-trastero-patio-amueblado-television-internet/177544557/d?from=list,4,4,206,No,0,No,No,No,No,No,No,771,19250.0,21587.5,465.0,1375.0,140.4,375.0,196.2833333333,1260.0,1/3,25.0
259,425000,Casa adosada,Casa adosada con piscina en La Cañada,960 968 349,La Canada,Paterna,1,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina-no-amueblado/164483061/d?from=list,5,5,336,No,0,No,Yes,No,No,No,Yes,44,34000.0,37612.5,790.0,2125.0,232.9,525.0,306.075,0.0,3/3,90.6593406593
260,140000,Piso,"Piso con 1 baño en Calle Maestro Zubeldia, Centro",944 944 018,Centro,Portugalete,4,/es/comprar/vivienda/portugalete/centro/176987459/d?from=list,2,1,60,No,0,No,No,No,No,No,No,764,9800.0,10990.0,100.0,700.0,66.15,240.0,92.1791666667,983.3333333333,3/3,80.0
261,138000,Piso,"Piso con terraza en Real de Motril, San Antón",951 343 897,San Anton,Armilla,25,/es/comprar/vivienda/armilla/aire-acondicionado-terraza-trastero/177632104/d?from=list,2,2,110,No,2,No,Yes,No,Yes,No,No,1,11040.0,12213.0,225.0,690.0,65.05,238.0,101.5041666667,0.0,2/3,95.8904109589
262,87000,Piso,"Piso en Avenida Hernán Cortés, 7, Aguas Vivas - La Zambomba",927 926 041,Aguas Vivas - La Zambomba,Caceres Capital,16,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor-patio-amueblado-se-aceptan-mascotas-no-amueblado/177050568/d?from=list,3,1,100,Yes,2,No,No,No,No,No,No,5,6960.0,7699.5,200.0,435.0,47.0,187.0,72.4166666667,0.0,2/3,7.6923076923
263,49500,Piso,"Piso en C/ Aire, Delicias",910 304 295,Delicias,Aguilas,22,/es/comprar/vivienda/aguilas/delicias/176600178/d?from=list,2,1,57,No,0,No,No,No,No,No,No,130,3960.0,4380.75,107.5,247.5,16.375,150.5,43.4895833333,0.0,1/1,20.0
264,195000,Piso,"Piso con ascensor en C/ María Auxiliadora, Centro",927 137 029,Centro,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-no-amueblado/177656969/d?from=list,3,2,90,Yes,0,No,No,Yes,No,No,No,137,15600.0,17257.5,175.0,975.0,106.4,295.0,129.2833333333,0.0,1/3,100.0
265,127130,Casa o chalet,"Casa o chalet con 1 baño en Cristobal Colon, Manacor",911 227 139,Manacor,Illes Balears Provincia,0,/es/comprar/vivienda/manacor/manacor-centre/158978310/d?from=list,2,1,202,No,0,No,No,No,No,No,No,752,10170.4,11251.005,455.0,635.65,59.0715,227.13,114.737625,2840.0,1/3,17.6470588235
266,275000,Piso,"Piso en C. Pagés del Corro 123 ,  Sevilla Capital",955 938 214,Sevilla Capital,Sevilla Provincia,0,/es/comprar/vivienda/sevilla-capital/aire-acondicionado-calefaccion/177541814/d?from=list,3,2,82,No,2,Yes,No,Yes,No,No,No,752,19250.0,21587.5,155.0,1375.0,140.4,375.0,170.45,982.3333333333,3/3,60.0
267,135000,Piso,"Piso con terraza en Carretera de Ribarroja, El Mercado",960 965 601,El Mercado,Manises,14,/es/comprar/vivienda/manises/aire-acondicionado-terraza-ascensor/162539738/d?from=list,3,2,106,No,0,No,No,No,No,No,No,4,10800.0,11947.5,215.0,675.0,63.4,235.0,99.0333333333,873.6666666667,1/3,33.6956521739
268,202000,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Caceres,Caceres Capital,55,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-ascensor/176100093/d?from=list,4,2,105,Yes,5,No,No,No,No,No,No,16,16160.0,17877.0,212.5,1010.0,110.25,302.0,136.2291666667,0.0,3/3,75.9259259259
269,154900,Piso,Piso con terraza en El Mercado,960 965 073,El Mercado,Manises,106,/es/comprar/vivienda/manises/aire-acondicionado-terraza-trastero-ascensor-parking/161288972/d?from=list,3,2,102,No,0,No,No,No,No,No,No,5,12392.0,13708.65,205.0,774.5,74.345,254.9,109.0620833333,849.6666666667,1/3,52.1739130435
270,980000,Casa o chalet,Casa o chalet con piscina en La Cañada,961 280 523,La Canada,Paterna,5,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-piscina-no-amueblado/176377931/d?from=list,6,4,749,No,0,No,No,Yes,No,No,Yes,47,78400.0,86730.0,1822.5,4900.0,538.15,1080.0,695.0541666667,0.0,1/3,96.4285714286
271,980000,Casa o chalet,Casa o chalet con piscina en La Cañada,961 280 523,La Canada,Paterna,5,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-piscina-no-amueblado/176377931/d?from=list,6,4,749,No,0,No,No,Yes,No,No,Yes,47,78400.0,86730.0,1822.5,4900.0,538.15,1080.0,695.0541666667,0.0,1/3,97.8494623656
272,108000,Piso,Piso con balcón en Casco Antiguo,968 918 131,Casco Antiguo,Aguilas,3,/es/comprar/vivienda/aguilas/aire-acondicionado-ascensor-amueblado/176703346/d?from=list,3,1,96,Yes,3,Yes,No,No,No,No,No,8,8640.0,9558.0,190.0,540.0,58.55,208.0,83.0458333333,0.0,1/3,50.8771929825
273,108000,Piso,Piso con balcón en Casco Antiguo,968 918 131,Casco Antiguo,Aguilas,3,/es/comprar/vivienda/aguilas/aire-acondicionado-ascensor-amueblado/176703346/d?from=list,3,1,96,Yes,3,Yes,No,No,No,No,No,8,8640.0,9558.0,190.0,540.0,58.55,208.0,83.0458333333,0.0,3/3,97.4358974359
274,175000,Piso,"Piso en Avenida Camilo Alonso Vega, 27, Cuatro Caminos",942 916 603,Cuatro Caminos,Santander,0,/es/comprar/vivienda/santander/trastero/176694797/d?from=list,3,1,82,No,0,No,No,No,No,No,No,5,17500.0,18987.5,155.0,875.0,85.4,275.0,115.8666666667,804.6666666667,1/3,36.0759493671
275,175000,Piso,"Piso en Avenida Camilo Alonso Vega, 27, Cuatro Caminos",942 916 603,Cuatro Caminos,Santander,0,/es/comprar/vivienda/santander/trastero/176694797/d?from=list,3,1,82,No,0,No,No,No,No,No,No,5,17500.0,18987.5,155.0,875.0,85.4,275.0,115.8666666667,804.6666666667,1/3,36.0759493671
276,143000,Casa adosada,Casa adosada con 2 baños en La Cañada,927 920 845,La Canada,Caceres Capital,29,/es/comprar/vivienda/caceres-capital/la-canada/177592956/d?from=list,4,2,95,No,0,No,No,No,No,No,No,76,11440.0,12655.5,187.5,715.0,67.8,243.0,101.1083333333,0.0,2/2,33.3333333333
277,190100,Piso,Piso con balcón en Buenavista,944 948 974,Buenavista,Portugalete,5,/es/comprar/vivienda/portugalete/ascensor/165258034/d?from=list,2,1,68,Yes,4,No,No,No,No,No,No,1330,13307.0,14922.85,120.0,950.5,103.705,290.1,122.0254166667,1134.8333333333,1/3,70.7317073171
278,299999,Casa o chalet,Casa o chalet con piscina en La Foia - Daimés - Asprella,935 439 893,La Foia - Daimes - Asprella,Elche / Elx,4,/es/comprar/vivienda/elche-elx/aire-acondicionado-parking-piscina/177384002/d?from=list,4,3,196,No,0,No,No,No,Yes,No,Yes,1262,23999.92,26549.9115,440.0,1499.995,164.14945,399.999,208.6786208333,0.0,1/1,44.4444444444
279,135000,Dúplex,Dúplex con terraza en Centro,927 920 675,Centro,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/176135565/d?from=list,3,3,110,Yes,9,No,No,No,No,No,No,138,10800.0,11947.5,225.0,675.0,73.4,235.0,100.7,0.0,1/3,38.2352941176
280,119800,Casa o chalet,"Casa o chalet con terraza en Manuel de Falla, San Antón",912 188 593,San Anton,Armilla,0,/es/comprar/vivienda/armilla/parking-terraza/176308064/d?from=list,3,1,101,No,0,No,Yes,No,No,No,No,2,9584.0,10602.3,202.5,599.0,55.04,219.8,89.695,0.0,2/3,63.0136986301
281,67300,Piso,"Piso en C/ Consolación, Ciudad Monumental",910 304 295,Ciudad Monumental,Caceres Capital,22,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176593783/d?from=list,0,0,78,No,0,No,No,No,No,No,No,40,5384.0,5956.05,145.0,336.5,26.165,167.3,56.2470833333,0.0,2/3,19.7368421053
282,154900,Piso,Piso con terraza en El Mercado,960 965 073,El Mercado,Manises,106,/es/comprar/vivienda/manises/aire-acondicionado-terraza-trastero-ascensor-parking/161288972/d?from=list,3,2,102,No,0,No,No,No,No,No,No,5,12392.0,13708.65,205.0,774.5,74.345,254.9,109.0620833333,849.6666666667,1/3,52.1739130435
283,980000,Casa o chalet,Casa o chalet con piscina en La Cañada,961 280 523,La Canada,Paterna,5,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-piscina-no-amueblado/176377931/d?from=list,6,4,749,No,0,No,No,Yes,No,No,Yes,47,78400.0,86730.0,1822.5,4900.0,538.15,1080.0,695.0541666667,0.0,1/3,96.4285714286
284,299999,Casa o chalet,Casa o chalet con piscina en La Foia - Daimés - Asprella,935 439 893,La Foia - Daimes - Asprella,Elche / Elx,4,/es/comprar/vivienda/elche-elx/aire-acondicionado-parking-piscina/177384002/d?from=list,4,3,196,No,0,No,No,No,Yes,No,Yes,1262,23999.92,26549.9115,440.0,1499.995,164.14945,399.999,208.6786208333,0.0,1/1,44.4444444444
285,108000,Piso,Piso con balcón en Casco Antiguo,968 918 131,Casco Antiguo,Aguilas,3,/es/comprar/vivienda/aguilas/aire-acondicionado-ascensor-amueblado/176703346/d?from=list,3,1,96,Yes,3,Yes,No,No,No,No,No,8,8640.0,9558.0,190.0,540.0,58.55,208.0,83.0458333333,0.0,1/3,50.8771929825
286,159000,Piso,"Piso en Calle Madame Curie, 2, Aguas Vivas - La Zambomba",Unknown,Aguas Vivas - La Zambomba,Caceres Capital,574,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado-parking/161683744/d?from=list,3,2,104,Yes,0,No,No,No,No,Yes,No,6,12720.0,14071.5,210.0,795.0,86.6,259.0,112.55,0.0,1/3,45.4545454545
287,89000,Piso,Piso con ascensor en Ceres Golf,927 920 179,Ceres Golf,Caceres Capital,17,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-parking-no-amueblado/177724706/d?from=list,3,2,89,Yes,0,No,No,No,No,Yes,No,8,7120.0,7876.5,172.5,445.0,48.1,189.0,71.2166666667,0.0,2/3,8.3333333333
288,205000,Piso,"Piso en Garcia Lorca, 8, San Miguel",958 914 718,San Miguel,Armilla,10,/es/comprar/vivienda/armilla/aire-acondicionado-calefaccion-ascensor-piscina/177645398/d?from=list,2,2,92,No,0,No,No,No,No,No,No,1314,14350.0,16092.5,180.0,1025.0,101.9,305.0,134.325,608.6666666667,1/3,56.6037735849
289,190100,Piso,Piso con balcón en Buenavista,944 948 974,Buenavista,Portugalete,5,/es/comprar/vivienda/portugalete/ascensor/165258034/d?from=list,2,1,68,Yes,4,No,No,No,No,No,No,1330,13307.0,14922.85,120.0,950.5,103.705,290.1,122.0254166667,1134.8333333333,1/1,55.5555555556
290,91000,Piso,"Piso en C/ Miguel Ángel Orti Belmont, Mejostilla",910 304 295,Mejostilla,Caceres Capital,23,/es/comprar/vivienda/caceres-capital/parking-trastero/176597751/d?from=list,3,1,64,No,0,No,No,No,No,No,No,22,7280.0,8053.5,110.0,455.0,39.2,191.0,66.2666666667,0.0,1/3,36.5671641791
291,135000,Dúplex,Dúplex con terraza en Centro,927 920 675,Centro,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/176135565/d?from=list,3,3,110,Yes,9,No,No,No,No,No,No,138,10800.0,11947.5,225.0,675.0,73.4,235.0,100.7,0.0,2/3,88.2352941176
292,130000,Piso,"Piso con balcón en Calle San Roque, Azeta - Abatxolo",944 686 357,Azeta - Abatxolo,Portugalete,10,/es/comprar/vivienda/portugalete/azeta-abatxolo/163213451/d?from=list,3,1,70,No,4,Yes,No,No,No,No,No,770,9100.0,10205.0,125.0,650.0,60.65,230.0,88.8041666667,1118.0,1/3,28.5714285714
